tweet_id,airline_sentiment,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,,,,,,
567872182136619008,negative,United,sarahkorich,0,@united how else would I know it was denied?,,2015-02-17 18:24:13 -0800,SLC | LA ,Pacific Time (US & Canada),,,,,,
569327646917537792,negative,United,FarmerFlo,1,@united 3 times I've called customer services each at least 40 mins... Each time cut off by your operators... Why can't you call me back!,,2015-02-21 18:47:43 -0800,Cheltenham,,,,,,,
568894996683870208,neutral,United,jeeden_1,0,@united or frontier ... http://t.co/n8WiNFu6C5,,2015-02-20 14:08:31 -0800,"Purcellville, VA",,,,,,,
569179631409958912,negative,Southwest,dan_humboldt,0,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,,2015-02-21 08:59:33 -0800,,,,,,,,
569951363670642688,positive,American,survivorsburg,0,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx,,2015-02-23 12:06:08 -0800,Scotland,London,,,,,,
568233965800304640,positive,United,elisanader,0,"@united okay - thanks for your help, JT! I appreciate your time!",,2015-02-18 18:21:49 -0800,D.C.ish ,Eastern Time (US & Canada),,,,,,
567953560362733568,negative,United,FlyerzBlog,0,@united @gg8929 I'm sorry United isn't able to keep its word 'cuz their IT is totally inadequate but they still says it's a customer fault!,,2015-02-17 23:47:35 -0800,,Rome,,,,,,
569542909533384704,negative,Delta,Amagrino,0,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,,2015-02-22 09:03:05 -0800,"New York, NY",Eastern Time (US & Canada),,,,,,
569905559652012032,negative,US Airways,mydulcebella,0,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,,2015-02-23 09:04:08 -0800,Pennsylvania,Eastern Time (US & Canada),,,,,,
569292859909672960,positive,Southwest,puertotexan,0,@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,,2015-02-21 16:29:29 -0800,"Houston, Texas",,,,,,,
567874892634304512,positive,Southwest,gmckevitt112,0,@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,,2015-02-17 18:34:59 -0800,Boston ,,,,,,,
568951064688373760,positive,Southwest,d4nigirl,0,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,"[40.77512287, -73.86982237]",2015-02-20 17:51:19 -0800,"Douglaston, NY",Atlantic Time (Canada),,,,,,
569660111976689664,negative,Delta,arthurhasher,0,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,,2015-02-22 16:48:49 -0800,Long Island - Arizona ,,,,,,,
569528694613671936,negative,Delta,davisesq212,0,@JetBlue That is not very gracious of @jetblue to tell me where I can go BUY water or a snack when our flight is delayed over 3 hours.,"[0.0, 0.0]",2015-02-22 08:06:36 -0800,New York City,Eastern Time (US & Canada),,,,,,
569903840507506688,negative,United,chefpaulcia,0,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,,2015-02-23 08:57:18 -0800,,Central Time (US & Canada),,,,,,
569873050117808128,positive,United,RChew_FORR,0,@united has the best customer experience via twitter - huge fan!!!,,2015-02-23 06:54:57 -0800,"Cambridge, MA",,,,,,,
569437674257276928,negative,US Airways,pmj1234,0,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!,,2015-02-22 02:04:55 -0800,,,,,,,,
569970324810240000,positive,Southwest,neens_5,0,@SouthwestAir best airline 👌,,2015-02-23 13:21:29 -0800,,,,,,,,
568140628959358976,positive,Southwest,Imagine_Sloom,0,@SouthwestAir @love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH,,2015-02-18 12:10:56 -0800,MA,Eastern Time (US & Canada),,,,,,
569241158196400128,negative,US Airways,afbillings,0,@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?,,2015-02-21 13:04:02 -0800,"Charlotte, NC",,,,,,,
568084495078785024,negative,US Airways,djxsv,0,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD,,2015-02-18 08:27:52 -0800,"Charlottesville, VA.",Eastern Time (US & Canada),,,,,,
569192549170032640,negative,United,CBench79,0,@united what's the hold up with flight 6475 from SLC to DEN??,,2015-02-21 09:50:53 -0800,"Salt Lake City, UT",Central Time (US & Canada),,,,,,
568373807414714368,negative,US Airways,ProActivePT,0,"@USAirways Empty 1st class, Chairman can't move up due 2 silly award travel rule trumping common sense - customer service fail again!",,2015-02-19 03:37:30 -0800,New York/N. Carolina,Eastern Time (US & Canada),,,,,,
570084217301962752,negative,US Airways,mydulcebella,0,@USAirways No I was there 12 hrs early! Send me an email to share my experience You don't want this blasting here.,,2015-02-23 20:54:03 -0800,Pennsylvania,Eastern Time (US & Canada),,,,,,
567776348828360704,positive,Delta,somekidnamedjon,0,@JetBlue I would love for you to fly my best friend home to PVD for a weekend. 😊 http://t.co/cH0NmjyMgh,,2015-02-17 12:03:24 -0800,✈️✈️,Eastern Time (US & Canada),,,,,,
569632420468625408,negative,United,LisaAkey,0,@united now let there also pls be in-flight live TV on UA469 DEN-EWR so I can watch the #Oscars ??,"[43.56768225, -116.22061173]",2015-02-22 14:58:46 -0800,"ÜT: 41.88849,-87.6282",,,,,,,
570018079993937920,negative,United,CharlieGMoney,1,@united So you are inadequate by accident?,"[40.68545235, -74.18374208]",2015-02-23 16:31:15 -0800,"Chicago, IL",,,,,,,
568166479327313920,neutral,Delta,kbosspotter,0,@JetBlue can you DM?,,2015-02-18 13:53:39 -0800,Logan International Airport,Atlantic Time (Canada),,,,,,
569258934864781312,neutral,US Airways,beekaytulsa,0,@USAirways Okee doke,,2015-02-21 14:14:41 -0800,Flyover country,Central Time (US & Canada),,,,,,
570267535515324416,neutral,Delta,peterfransson,0,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",,2015-02-24 09:02:30 -0800,Inter/Outer-Continental U.S.,Eastern Time (US & Canada),,,,,,
570284482588246016,negative,American,mmanny,0,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","[0.0, 0.0]",2015-02-24 10:09:50 -0800,NYC,Eastern Time (US & Canada),,,,,,
569683366632493056,negative,Delta,pdeverak,0,@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!,,2015-02-22 18:21:13 -0800,"San Francisco, California",Greenland,,,,,,
569884052758659072,negative,US Airways,sydlisterney,0,@USAirways Strike Three!!! You guys suck!!!,,2015-02-23 07:38:40 -0800,babynole'18,Quito,,,,,,
567728860629057536,negative,US Airways,laura_crom,0,@USAirways and it still says it's on time on your website btw,,2015-02-17 08:54:42 -0800,boston,Quito,,,,,,
569805235255783424,negative,American,flemmingerin,0,"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",,2015-02-23 02:25:29 -0800,San Diego,,,,,,,
570099562548834304,positive,American,samcurly,0,"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",,2015-02-23 21:55:02 -0800,LA,Pacific Time (US & Canada),,,,,,
569662221099384832,negative,American,Davitossss,1,@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,,2015-02-22 16:57:11 -0800,,,,,,,,
569371693602476032,negative,US Airways,nm4agoodlife,0,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,,2015-02-21 21:42:44 -0800,,Eastern Time (US & Canada),,,,,,
568472719102234624,neutral,Virgin America,chase_f,0,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",,2015-02-19 10:10:32 -0800,"San Francisco, CA",Quito,,,,,,
568176902801735680,negative,United,frqnttraveler,1,@united thanks I'll fill out the form that no one reads or responds to.,,2015-02-18 14:35:04 -0800,california,,,,,,,
569700247275876352,negative,United,ChrisPinTX,1,@united time to give up my 1K status and switch to @Delta - you are so terrible I can't even describe.,,2015-02-22 19:28:18 -0800,,Central Time (US & Canada),,,,,,
568180799838801920,positive,United,AlexSenchak,0,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",,2015-02-18 14:50:33 -0800,"Boston, MA ",Atlantic Time (Canada),,,,,,
569206711443181568,positive,Southwest,bgr1061,0,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,"[38.90385896, -76.51625101]",2015-02-21 10:47:10 -0800,Austin,,,,,,,
568502226597101568,negative,Delta,HAbbott4,0,@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,,2015-02-19 12:07:47 -0800,NY,Eastern Time (US & Canada),,,,,,
567889613714522112,positive,US Airways,PsuOhiofarmgirl,0,@USAirways  that would be lovely! You have great people working in your organization.,,2015-02-17 19:33:29 -0800,,,,,,,,
570010703391825920,negative,Southwest,cwolicki,0,@SouthwestAir NOW you love me? After taking my money and only taking me halfway home. Sorry. Too Late Flight,,2015-02-23 16:01:56 -0800,Boston,Eastern Time (US & Canada),,,,,,
568626625857728512,neutral,Virgin America,SoleXclusive415,1,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,,2015-02-19 20:22:06 -0800,Bay Area,,,,,,,
569388156031799296,negative,US Airways,teammccabe,0,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.,,2015-02-21 22:48:09 -0800,Cape Cod,Eastern Time (US & Canada),,,,,,
567754593434873856,neutral,US Airways,zachupton,0,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,,2015-02-17 10:36:58 -0800,Beavercreek Ohio,,,,,,,
567729414822449152,negative,US Airways,itsjustdoc,0,@USAirways no warm weather hubs means no Mexico for us.  And I can't go anywhere else since you lost my bags. I hope you attempt to rectify,,2015-02-17 08:56:55 -0800,Ohio,Quito,,,,,,
569546406442209280,negative,US Airways,MityaFerenetz,0,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?,,2015-02-22 09:16:59 -0800,,Atlantic Time (Canada),,,,,,
570084632999428096,negative,Delta,marcmansfield,0,@JetBlue I spent an hour on the phone with customer service only to find out that they can't help. Need help with family pooling asap.,,2015-02-23 20:55:42 -0800,,,,,,,,
570302060035497984,negative,American,PBSamson,0,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,,2015-02-24 11:19:41 -0800,"Los Angeles, CA",Pacific Time (US & Canada),,,,,,
569664250521763840,neutral,United,emilygalati,0,"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",,2015-02-22 17:05:15 -0800,"Chicago, IL",Mountain Time (US & Canada),,,,,,
569579153604743168,negative,Delta,HaasMonte,0,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....,,2015-02-22 11:27:07 -0800,NYC,Quito,,,,,,
569532667869335552,negative,US Airways,Dalts81,0,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back Late Flightr"".For 18 hours? Not good enough",,2015-02-22 08:22:24 -0800,Blackpool,London,,,,,,
569635389289459712,negative,United,gtotheoff,1,". @united 5 hours, 3 gates, and 3 planes Late Flightr still not an update, explanation, or apology to be had. #WorstAirlineEver #UnitedAirlines",,2015-02-22 15:10:34 -0800,,Central Time (US & Canada),,,,,,
569880482109739008,negative,American,takingthekids,0,@AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,"[37.93885695, -107.82069276]",2015-02-23 07:24:29 -0800,New England ,Quito,,,,,,
569638417505497088,negative,Southwest,masonsontwiter2,0,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs,,2015-02-22 15:22:36 -0800,,Alaska,,,,,,
570304912468402176,negative,United,andycheco,0,@united you think you boarded flight AU1066 too early? I think so.,"[19.43706642, -99.07927123]",2015-02-24 11:31:01 -0800,New York,Eastern Time (US & Canada),,,,,,
568475947617411072,neutral,US Airways,Darren_howudoin,0,"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",,2015-02-19 10:23:22 -0800,North Carolina/LosAngeles,Eastern Time (US & Canada),,,,,,
569163008309657600,negative,US Airways,BCchillennnnnn,0,@USAirways your flight attendants are all jerks 🐳,,2015-02-21 07:53:30 -0800,VA ,Eastern Time (US & Canada),,,,,,
567807014388154368,negative,Delta,bmk266,0,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on",,2015-02-17 14:05:16 -0800,,Quito,,,,,,
568573889359556608,positive,United,constantlearne1,0,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",,2015-02-19 16:52:33 -0800,,,,,,,,
569719978993152000,negative,American,troubledsoul99,0,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",,2015-02-22 20:46:42 -0800,"Raleigh, NC",,,,,,,
569316018230677504,negative,United,micp3208,0,@united hoping there is a spare a/c for 1171 tomorrow!  Have a ship to board!  The sched aircraft is delayed from previous flts.,,2015-02-21 18:01:30 -0800,"Ocean, NJ",,,,,,,
568069549591035904,positive,US Airways,Logunov_Daniil,0,"@USAirways YOU ARE AMAZING!!! FOLLOW ME BACK, PLEASE!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",,2015-02-18 07:28:29 -0800,"Russia, Россия",Abu Dhabi,,,,,,
569196241252282368,negative,United,BVSCAPE,1,"@united really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection, getting home 8hrs Late Flightr no upgrade nothin",,2015-02-21 10:05:33 -0800,,Eastern Time (US & Canada),,,,,,
569613265631780864,negative,American,ra1der7581,0,@AmericanAir thnkx bt dont help now we will need to go WAY out of OUR way to get where we NEED to be for the $ u charge this sux #neveragain,,2015-02-22 13:42:40 -0800,"Albuquerque,New Mexico ",America/Boise,,,,,,
569965494519734272,positive,United,fredcarlton,0,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,,2015-02-23 13:02:17 -0800,,Pacific Time (US & Canada),,,,,,
570012849067720704,neutral,Delta,bostongarden,0,"@JetBlue No, it's weird!! I picked other cities just to test, those worked...not the one I want. Works on phone though, so I'll use that.",,2015-02-23 16:10:28 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),,,,,,
568140724618686464,neutral,Delta,CureFoodAllergy,1,@JetBlue order @FARE (3/3),,2015-02-18 12:11:18 -0800,Boston,Eastern Time (US & Canada),,,,,,
568491035564879872,negative,US Airways,nickpasculli,0,"@USAirways yes thanks I have never seen anything like this and I come to Yuma all the time, big disappointment. There are 40+ still waiting",,2015-02-19 11:23:19 -0800,"Monterey County, CA",Arizona,,,,,,
570011505237716992,negative,United,frqnttraveler,0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,,2015-02-23 16:05:07 -0800,california,,,,,,,
570011341483843584,neutral,Virgin America,vacations7,0,@VirginAmerica  DREAM http://t.co/oA2dRfAoQ2 http://t.co/lWWdAc2kHx,,2015-02-23 16:04:28 -0800,Turks and caicos,,,,,,,
569666352794898432,positive,United,anoyes,0,@united social media team is on point on #OscarNight :),,2015-02-22 17:13:37 -0800,"San Francisco, CA",Eastern Time (US & Canada),,,,,,
569512656274468864,negative,US Airways,corybronze,0,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,,2015-02-22 07:02:52 -0800,,,,,,,,
569592236981284864,negative,United,Laura_GomezRod,1,"@united It was Cancelled Flightled, none of the passengers were notified. Complete violation of travelers' rights.  @AerocivilCol",,2015-02-22 12:19:06 -0800,"Phoneix, AZ",Eastern Time (US & Canada),,,,,,
568857663171366912,negative,US Airways,JustCurious1971,0,@USAirways Merging AA and DividendMiles yield an error. What are the _exact_ steps to navigate the phone menu? All I get is a computer.,,2015-02-20 11:40:10 -0800,,,,,,,,
567782686077747200,negative,US Airways,bradlerner,0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ,(,,2015-02-17 12:28:35 -0800,Virginia Beach,,,,,,
568275733736353792,neutral,United,annemariee46,0,@united hey I left my favorite blanket on the plane bring it back home to me:-(,,2015-02-18 21:07:47 -0800,,Hawaii,,,,,,
570204930520190976,neutral,American,lindsey_kolb,0,@AmericanAir 3659 from SGF -&gt, DFW. You might want to clear off the ice for the planes landing. 😳,,2015-02-24 04:53:43 -0800,Missouri State University,Central Time (US & Canada),,,,,
569931327253966848,negative,American,Aero0729,0,@AmericanAir served the nastiest food Ive ever seen yesterday.Rubber chicken in slime. The ENTIRE cabin sent their food back.FAs can confirm,,2015-02-23 10:46:31 -0800,,,,,,,,
568998681715695616,negative,Southwest,scpetrel,0,"@southwestair Landed an hour Late Flight from IND to DEN, and 40+ min Late Flightr, our bags are not here. Not cool.",,2015-02-20 21:00:31 -0800,"Charleston, SC",Eastern Time (US & Canada),,,,,,
569071393356288000,neutral,Southwest,theycallme_HH,0,@SouthwestAir we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2015-02-21 01:49:27 -0800,Orleans/Tarpon Springs/London,Amsterdam,,,,,,
568833209288372224,negative,United,ssegraves,0,@united Flight 395. Rolling delay of 1 hour 42 minutes,,2015-02-20 10:03:00 -0800,PDX / LGA / TXL / ✈,Central Time (US & Canada),,,,,,
569715341259104256,neutral,American,judya25,0,@AmericanAir it looks like a mistake,,2015-02-22 20:28:16 -0800,,,,,,,,
569624621047111680,negative,Delta,BillChurchMedia,0,@JetBlue What's your excuse this time for 1117 delay from LGA to TPA? I know the plane is in the air.,,2015-02-22 14:27:47 -0800,"Sarasota, FL",Pacific Time (US & Canada),,,,,,
569271994212069376,positive,Delta,geraldineledan,0,@JetBlue Exciting times ahead! 😁🎉,"[40.67851205, -73.43465391]",2015-02-21 15:06:34 -0800,"Long Island, New York",Eastern Time (US & Canada),,,,,,
568723674934722560,negative,United,CristineKao,0,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,,2015-02-20 02:47:45 -0800,"Chicago, IL",,,,,,,
568047468384002048,positive,Southwest,DeltaPoints,0,"@SouthwestAir Oh no worries NL, no disappointments here. Better to have NO lounges than like #Delta who has them but does disappoint!",,2015-02-18 06:00:44 -0800,✈ Check ☟ out ☟ my blog ☟,Eastern Time (US & Canada),,,,,,
569317490276360192,negative,US Airways,Rachel_Helena16,0,@USAirways Hey. I hve Cancelled Flightled flght &amp, on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?,,2015-02-21 18:07:21 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada),,,,,
568265552583479296,neutral,Virgin America,mikeb51431,0,@VirginAmerica when are you flying to hawaii,,2015-02-18 20:27:20 -0800,,Arizona,,,,,,
568888623787089920,negative,Southwest,livvyports16,1,@SouthwestAir no one I call knows anything about it so I'm just wondering how to get any? #DestinationDragons,,2015-02-20 13:43:12 -0800,,,,,,,,
569951021398683648,negative,US Airways,putajerseyon,0,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,,2015-02-23 12:04:47 -0800,,Eastern Time (US & Canada),,,,,,
569932363641298944,negative,American,angeltoia95,0,@AmericanAir why have I been on hold for almost 3 hours? This is ridiculous,,2015-02-23 10:50:38 -0800,Long Island / Albany,Eastern Time (US & Canada),,,,,,
569615004489494528,neutral,American,ChristianRicks,0,@AmericanAir Can you upgrade (with cash) to Main Cabin Extra after buying an AAdvantage Mileage Saver (using miles)? Can't seem to do it...,,2015-02-22 13:49:34 -0800,"Durham, NC",Eastern Time (US & Canada),,,,,,
569579478168547328,negative,US Airways,NASTYBITCH360,0,@USAirways help im falling out of one of your planes,,2015-02-22 11:28:24 -0800,KENTUCKINMYSHIRT,,,,,,,
570041988986347520,negative,United,MommyPR,0,@united Dmed you. Thank you,,2015-02-23 18:06:15 -0800,Global,Pacific Time (US & Canada),,,,,,
570176385534300160,negative,American,sirmunchie,0,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.",,2015-02-24 03:00:18 -0800,eating curly fries w/ the wife,Eastern Time (US & Canada),,,,,,
569995730951147520,negative,Southwest,djplays,0,@SouthwestAir been all up and down the area where the pic was taken and don't see any albums.,,2015-02-23 15:02:26 -0800,,,,,,,,
569616424995409920,negative,United,KHSailing,1,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.,,2015-02-22 13:55:13 -0800,"Solent - Hamble, Lymington",London,,,,,,
569666606424420352,positive,Southwest,Jeffb2,0,@SouthwestAir sign me up!,,2015-02-22 17:14:37 -0800,,,,,,,,
569555174252896256,negative,United,Eivind_G,0,@united The so below skilled staff and inadequate system just deleted my return from Houston to Norway. Shoulder shrugging is all you do..,,2015-02-22 09:51:50 -0800,"Stavanger, Norway",,,,,,,
569982742198251520,negative,US Airways,amy_lombard,1,@USAirways I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,,2015-02-23 14:10:50 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,,,,,
569558235897688064,positive,Delta,jbs2886,0,@JetBlue thanks! Have a good Sunday.,,2015-02-22 10:03:59 -0800,"New Orleans, LA",Eastern Time (US & Canada),,,,,,
569826992251473920,neutral,United,ohlesliebarker,0,@united hi -- @united was. Thank you!,,2015-02-23 03:51:56 -0800,"Dallas, Texas",Central Time (US & Canada),,,,,,
569845865185206272,neutral,United,DABranco1,0,@united sitting in the middle for the first time .. Hope it works out well,"[40.69450196, -74.1749219]",2015-02-23 05:06:56 -0800,,,,,,,,
568639359127150592,negative,United,MrJADMIX,0,"@united €202.88 is the difference between the booked flights, do you want screen shots?",,2015-02-19 21:12:42 -0800,,,,,,,,
569454891644674048,negative,US Airways,lawrenceerror,0,"@USAirways @AmericanAir I was meant to fly on Sat, you just made it Tues, I can't afford to stay in a hotel for another TWO nights!",,2015-02-22 03:13:20 -0800,,Central Time (US & Canada),,,,,,
569516370506993664,negative,US Airways,AndrewAquilante,0,"@USAirways why did you Cancelled Flight flight 1773 to phl, while delta flew a flight at the same time, on time? you Cancelled Flighted for no reason",,2015-02-22 07:17:38 -0800,"Phoenixville, PA",Eastern Time (US & Canada),,,,,,
569484965055832064,negative,United,ahaeder,0,"@united Also, your phone customer service is almost useless. http://t.co/Mb3bJwGOAp",,2015-02-22 05:12:50 -0800,PDX,,,,,,,
569959631256051712,negative,American,avaflav13,0,@AmericanAir I had to purchase a ticket that I never would have had to buy had the flight not been Cancelled Flightled. Terrible customer service.,,2015-02-23 12:39:00 -0800,,Quito,,,,,,
568455524599132160,neutral,US Airways,riascott39,0,@USAirways 657. My daughter Candice and I are together with her baby.,,2015-02-19 09:02:13 -0800,,Eastern Time (US & Canada),,,,,,
569873091763032064,negative,US Airways,ConstanceSCHERE,0,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.","[39.88116058, -75.24031037]",2015-02-23 06:55:07 -0800,"Boston, MA",Atlantic Time (Canada),,,,,,
570234650448125952,negative,United,growingpangs,0,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",,2015-02-24 06:51:49 -0800,"Chicago, IL",Central Time (US & Canada),,,,,,
569345780244312064,negative,US Airways,Hayden_Ehlich,0,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??",,2015-02-21 19:59:46 -0800,Blue Ridge High School,Atlantic Time (Canada),,,,,,
569606901325017088,negative,United,GetxGnarly,0,@united united flight UA3774 after two delays just Cancelled Flightled no explanation &amp, no more flights to Norfolk that aren't booked. Renting a car.,,2015-02-22 13:17:22 -0800,,Atlantic Time (Canada),,,,,
568054955967418368,neutral,Southwest,dfwtower,0,"@SouthwestAir took delivery of N8661A, a new Boeing 737-8H4 yesterday. http://t.co/5z9STyUQJ3 #DFW #DAL #airlines",,2015-02-18 06:30:30 -0800,DFW,Central Time (US & Canada),,,,,,
569275580543320064,negative,Delta,SpedAdvocates,0,"@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs, 20 mins+ wait for baggage. #fail","[18.43615031, -66.00573829]",2015-02-21 15:20:49 -0800,"Wellesley, MA",Eastern Time (US & Canada),,,,,,
569909711962640384,neutral,American,StarkJedi,0,@AmericanAir dmed the name,,2015-02-23 09:20:38 -0800,,,,,,,,
570268875872473088,negative,American,SuperGlueMom,0,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,,2015-02-24 09:07:49 -0800,Southern Suburbia,Eastern Time (US & Canada),,,,,,
569695998894673920,negative,American,tomrquicksell,0,@AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight.  # fire the software programmers,,2015-02-22 19:11:25 -0800,"Tampa, Fl",Eastern Time (US & Canada),,,,,,
568462632719491072,negative,United,PAIGER33,2,"@united unfortunately, that doesn't help. Just an automated computer.",,2015-02-19 09:30:27 -0800,,Central Time (US & Canada),,,,,,
569989043456380928,negative,US Airways,mitchsunderland,0,@USAirways your airway is a joke. I have never dealt with worse service,,2015-02-23 14:35:52 -0800,"Florida Raised, NYC Based ",London,,,,,,
569313760864632832,neutral,Southwest,BK_ATX15,0,@SouthwestAir How do I retroactively add previous flights/miles/points to current rapid rewards balance?,,2015-02-21 17:52:32 -0800,"Austin, TX",,,,,,,
567777743665946624,negative,US Airways,dosydoh,0,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,,2015-02-17 12:08:57 -0800,,Pacific Time (US & Canada),,,,,,
570053838499143680,negative,United,rholbrook,1,@united That's correct—I've spent hours trying to book online only to receive an error when clicking final purchase button. (1/2),,2015-02-23 18:53:20 -0800,"Brooklyn, NY",Eastern Time (US & Canada),,,,,,
568926018049691648,neutral,Virgin America,fromtheleftseat,0,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,,2015-02-20 16:11:47 -0800,Phoenix AZ,Arizona,,,,,,
568091623986319360,negative,Southwest,cj_deboer,0,@SouthwestAir it's ok...I forgive you guys.,,2015-02-18 08:56:12 -0800,,,,,,,,
567758009607421952,negative,Southwest,clarelanusse,0,@SouthwestAir super disappointed today. First time we've had to stress and now book a flight on another airline while at the airport,,2015-02-17 10:50:32 -0800,,Pacific Time (US & Canada),,,,,,
570010571707256832,positive,Virgin America,ChelseaPoe666,0,@VirginAmerica wow this just blew my mind,,2015-02-23 16:01:25 -0800,Oakland via Midwest ,Atlantic Time (Canada),,,,,,
568798853656223744,positive,Delta,SMHillman,0,"@JetBlue what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love",,2015-02-20 07:46:29 -0800,"New York, NY",Eastern Time (US & Canada),,,,,,
570306733010264064,positive,United,rombaa,0,@united thanks -- we filled it out. How's our luck with this? Is it common?,,2015-02-24 11:38:15 -0800,,,,,,,,
569259645019275264,negative,Southwest,duhhhLilah,0,@SouthwestAir why are you literally the worst?,,2015-02-21 14:17:30 -0800,New Orleans,Central Time (US & Canada),,,,,,
569488002361249792,negative,US Airways,AbiBarrow,0,@USAirways - almost 2 hrs 30 mins on hold - any idea how much longer?,,2015-02-22 05:24:54 -0800,"Cambridge, Ma",,,,,,,
